time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-20T13:02:41.000Z,63.1538,-150.5624,113.4,1,ml,,,,0.33,ak,ak11609853,2015-05-28T17:43:04.236Z,"85km WSW of Cantwell, Alaska",earthquake
2015-05-20T12:57:41.000Z,63.4947,-150.1499,133.1,1.3,ml,,,,0.51,ak,ak11602595,2015-05-28T17:41:11.212Z,"60km WNW of Cantwell, Alaska",earthquake
2015-05-20T12:56:14.260Z,38.7576667,-122.7383333,2.94,0.2,md,25,96,0.006916,0.08,nc,nc72452381,2015-05-21T20:28:14.730Z,"2km SE of The Geysers, California",earthquake
2015-05-20T12:56:09.690Z,37.0081667,-121.4658333,8.63,1.07,md,28,62,0.02278,0.06,nc,nc72452376,2015-05-20T20:28:24.691Z,"9km E of Gilroy, California",earthquake
2015-05-20T12:47:38.350Z,33.4141667,-116.4338333,14.304,0.5,ml,23,163,0.1092,0.17,ci,ci37165591,2015-05-20T14:07:55.078Z,"18km NNW of Borrego Springs, California",earthquake
2015-05-20T12:45:05.640Z,38.7883339,-122.7651672,2.75,0.77,md,12,71,0.01759,0.02,nc,nc72452371,2015-05-20T12:46:38.720Z,"1km NNW of The Geysers, California",earthquake
2015-05-20T12:30:50.090Z,32.7116667,-115.4223333,14.673,1.62,ml,17,109,0.08204,0.29,ci,ci37165583,2015-05-20T14:08:12.222Z,"8km NNE of Mexicali, B.C., Mexico",earthquake
2015-05-20T12:23:29.210Z,-19.8048,-71.0846,21.43,4.2,mwr,,186,0.929,0.97,us,us10002au2,2015-05-20T20:26:07.125Z,"108km WNW of Iquique, Chile",earthquake
2015-05-20T12:10:43.000Z,51.7103,179.9517,79.9,2.3,ml,,,,0.25,ak,ak11609851,2015-05-28T17:43:03.194Z,"36km SE of Semisopochnoi Island, Alaska",earthquake
2015-05-20T12:09:08.211Z,36.7243,-115.9394,11.9927,0.27,ml,19,200.92,0.037,0.1433,nn,nn00495070,2015-05-21T19:50:30.296Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T11:58:30.000Z,62.1657,-149.3833,48.4,1.2,ml,,,,0.33,ak,ak11602555,2015-05-28T17:41:05.641Z,"24km E of Y, Alaska",earthquake
2015-05-20T11:55:50.000Z,62.4957,-149.919,13.5,0.7,ml,,,,0.35,ak,ak11609849,2015-05-28T17:43:02.424Z,"21km NNE of Talkeetna, Alaska",earthquake
2015-05-20T11:55:22.000Z,55.3644,-160.6194,69,2,ml,,,,0.15,ak,ak11609848,2015-05-28T17:43:01.557Z,"8km WNW of Sand Point, Alaska",earthquake
2015-05-20T11:53:42.180Z,38.7890015,-122.7614975,1.74,0.56,md,8,105,0.01855,0.01,nc,nc72452366,2015-05-20T11:55:19.340Z,"1km NNW of The Geysers, California",earthquake
2015-05-20T11:46:23.920Z,38.2816667,-112.3056667,1.97,1.19,ml,11,72,0.251,0.22,uu,uu60111267,2015-05-20T15:33:06.140Z,"8km WNW of Junction, Utah",earthquake
2015-05-20T11:43:32.180Z,38.8205,-122.757,3.29,0.29,md,8,103,0.01196,0.02,nc,nc72452356,2015-05-21T23:45:01.460Z,"2km W of Cobb, California",earthquake
2015-05-20T11:41:31.000Z,58.1628,-143.2063,12,1.9,ml,,,,0.49,ak,ak11602552,2015-05-28T17:40:49.433Z,"216km SSW of Cape Yakataga, Alaska",earthquake
2015-05-20T11:23:39.920Z,38.0815,-118.834,8.16,1.33,md,24,108,0.05125,0.07,nc,nc72452346,2015-05-21T21:32:58.850Z,"39km ESE of Bridgeport, California",earthquake
2015-05-20T11:20:06.000Z,60.2856,-152.3394,82.7,1,ml,,,,0.48,ak,ak11602521,2015-05-28T17:42:18.174Z,"31km SE of Redoubt Volcano, Alaska",earthquake
2015-05-20T11:10:33.080Z,38.8248329,-122.8438339,2.12,0.43,md,8,141,0.007087,0.02,nc,nc72452341,2015-05-20T11:12:08.040Z,"9km NW of The Geysers, California",earthquake
2015-05-20T11:04:16.780Z,38.8206673,-122.7921677,0.94,0.82,md,13,50,0.01292,0.02,nc,nc72452336,2015-05-20T11:05:53.000Z,"5km NNW of The Geysers, California",earthquake
2015-05-20T11:00:58.000Z,61.7958,-139.2003,13.5,1.4,ml,,,,0.54,ak,ak11602518,2015-05-28T17:42:31.837Z,"147km NW of Haines Junction, Canada",earthquake
2015-05-20T10:48:01.670Z,35.8501667,-117.657,10.34,0.14,ml,9,120,0.0593,0.11,ci,ci37165567,2015-05-20T16:09:27.541Z,"24km ESE of Little Lake, California",earthquake
2015-05-20T10:47:40.375Z,36.7273,-115.9243,11.0824,-0.22,ml,12,211.51,0.049,0.111,nn,nn00495432,2015-05-22T03:41:55.352Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T10:46:49.683Z,36.7311,-115.9253,10.9979,-0.28,ml,5,281.55,0.048,0.0581,nn,nn00495431,2015-05-22T03:35:36.138Z,"58km N of Pahrump, Nevada",earthquake
2015-05-20T10:45:26.640Z,38.8133316,-122.8281631,2.97,1.1,md,24,49,0.004527,0.03,nc,nc72452331,2015-05-20T11:23:04.020Z,"7km WNW of The Geysers, California",earthquake
2015-05-20T10:44:40.600Z,36.5144,-99.0086,6.243,3,mb_lg,,228,,0.65,us,us10002awq,2015-05-20T21:03:42.941Z,"19km ENE of Mooreland, Oklahoma",earthquake
2015-05-20T10:42:53.010Z,48.2355,-121.9761667,16.11,-0.08,md,2,211,0.05174,0.02,uw,uw61018731,2015-05-20T17:53:56.310Z,"7km ENE of Arlington Heights, Washington",earthquake
2015-05-20T10:36:54.000Z,59.7212,-150.705,40.1,1.1,ml,,,,0.17,ak,ak11609844,2015-05-28T17:43:00.275Z,"33km E of Fritz Creek, Alaska",earthquake
2015-05-20T10:36:07.000Z,37.1376667,-117.9683333,0.27,1.7,ml,14,147,0.2253,0.19,ci,ci37165559,2015-05-20T18:17:53.699Z,"29km E of Big Pine, California",earthquake
2015-05-20T10:26:36.000Z,63.0492,-148.1275,14.4,0.2,ml,,,,0.5,ak,ak11602514,2015-05-28T17:42:17.372Z,"56km SE of Cantwell, Alaska",earthquake
2015-05-20T10:24:47.800Z,32.9535,-116.3361667,10.307,0.89,ml,20,86,0.07995,0.21,ci,ci37165551,2015-05-20T14:08:30.950Z,"23km NE of Pine Valley, California",earthquake
2015-05-20T10:23:53.008Z,36.7106,-115.9267,13.1812,-0.25,ml,8,216.29,0.051,0.1348,nn,nn00495429,2015-05-22T03:23:14.425Z,"55km N of Pahrump, Nevada",earthquake
2015-05-20T10:19:39.900Z,36.723,-115.9367,11.1275,0.17,ml,6,272.91,0.04,0.0788,nn,nn00495428,2015-05-22T03:16:58.067Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T10:19:30.953Z,36.7282,-115.9244,12.0583,0.19,ml,17,211.15,0.049,0.1432,nn,nn00495063,2015-05-20T15:25:10.118Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T10:07:10.550Z,35.9965,-117.6846667,4.8,0.14,ml,10,65,0.05591,0.12,ci,ci37165543,2015-05-20T16:03:07.486Z,"21km ENE of Little Lake, California",earthquake
2015-05-20T10:04:55.000Z,60.7024,-152.906,165.3,1.7,ml,,,,0.32,ak,ak11609842,2015-05-28T17:42:59.278Z,"25km NNW of Redoubt Volcano, Alaska",earthquake
2015-05-20T10:00:11.556Z,37.8603,-116.1541,0,0.57,ml,5,200.65,0.609,0.1976,nn,nn00495062,2015-05-20T21:57:19.806Z,"41km SSE of Warm Springs, Nevada",earthquake
2015-05-20T09:50:05.080Z,38.8429985,-122.8388367,2.17,0.43,md,6,179,0.005122,0.02,nc,nc72452316,2015-05-20T09:51:38.560Z,"10km WNW of Cobb, California",earthquake
2015-05-20T09:49:20.000Z,63.1463,-149.0445,74.1,0.7,ml,,,,0.32,ak,ak11602486,2015-05-28T17:42:31.064Z,"27km S of Cantwell, Alaska",earthquake
2015-05-20T09:42:57.460Z,38.8241653,-122.7648315,2.61,0.99,md,7,86,0.007443,0.01,nc,nc72452306,2015-05-20T09:44:33.490Z,"3km W of Cobb, California",earthquake
2015-05-20T09:42:00.820Z,40.8878333,-121.9466667,5.76,1.43,md,8,213,0.2458,0.1,nc,nc72452311,2015-05-20T18:11:03.941Z,"24km W of Burney, California",earthquake
2015-05-20T09:40:05.819Z,38.7334,-119.2243,7.5237,0.6,ml,4,139.94,0.284,0.0451,nn,nn00495426,2015-05-22T03:04:35.394Z,"11km ESE of Smith Valley, Nevada",earthquake
2015-05-20T09:34:49.000Z,62.3805,-149.1709,16.6,0.7,ml,,,,0.7,ak,ak11602485,2015-05-28T17:40:52.538Z,"42km NE of Y, Alaska",earthquake
2015-05-20T09:24:02.785Z,36.7272,-115.9235,11.8411,0.01,ml,16,212.05,0.05,0.1127,nn,nn00495061,2015-05-20T21:47:47.408Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T09:13:15.850Z,34.4708333,-117.8751667,7.34,0.54,ml,13,67,0.02759,0.12,ci,ci37165535,2015-05-20T15:23:51.624Z,"5km SE of Pearblossum, California",earthquake
2015-05-20T09:11:16.400Z,44.6806,-111.8683,7.8,1.2,mc,16,86.3999930880005,0.1527136,0.11,mb,mb15341322,2015-05-20T21:43:53.142Z,"57km E of Lima, Montana",earthquake
2015-05-20T09:11:11.000Z,60.5825,-150.0553,41,1.2,ml,,,,0.34,ak,ak11602458,2015-05-28T17:40:51.583Z,"39km E of Sterling, Alaska",earthquake
2015-05-20T09:07:02.024Z,36.7394,-115.9137,10.8163,-0.26,ml,7,214.84,0.059,0.1447,nn,nn00495421,2015-05-22T02:49:09.290Z,"59km N of Pahrump, Nevada",earthquake
2015-05-20T09:02:32.120Z,27.305,85.0317,10,4.4,mb,,165,5.871,0.64,us,us10002ar2,2015-05-26T11:51:44.142Z,"13km S of Hitura, Nepal",earthquake
2015-05-20T08:54:53.804Z,36.7363,-115.9198,11.198,-0.29,ml,14,211.89,0.053,0.1221,nn,nn00495057,2015-05-21T12:52:15.481Z,"58km N of Pahrump, Nevada",earthquake
2015-05-20T08:52:24.694Z,36.738,-115.9179,11.4954,1.31,ml,23,118.26,0.055,0.1406,nn,nn00495069,2015-05-20T12:07:44.942Z,"59km N of Pahrump, Nevada",earthquake
2015-05-20T08:52:16.111Z,36.727,-115.9074,12.1613,0.42,ml,19,118.73,0.063,0.1302,nn,nn00495056,2015-05-20T11:54:50.000Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T08:51:39.822Z,36.7253,-115.9309,11.1882,-0.01,ml,14,207.31,0.044,0.1022,nn,nn00495419,2015-05-22T02:30:40.439Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T08:49:01.049Z,36.7388,-115.9125,11.3683,-0.25,ml,12,215.77,0.06,0.1117,nn,nn00495055,2015-05-21T12:48:54.797Z,"59km N of Pahrump, Nevada",earthquake
2015-05-20T08:45:05.000Z,59.5598,-152.9922,104.5,1.7,ml,,,,0.39,ak,ak11609838,2015-05-28T17:42:58.151Z,"69km WSW of Anchor Point, Alaska",earthquake
2015-05-20T08:41:19.794Z,37.2459,-116.1587,6.3206,0.63,ml,23,202.1,0.05,0.1653,nn,nn00495053,2015-05-20T11:47:59.407Z,"65km NE of Beatty, Nevada",earthquake
2015-05-20T08:30:38.170Z,36.5213333,-83.7703333,11.14,1.39,md,6,200,0.1797,0.51,se,se60008008,2015-05-21T12:42:25.920Z,"10km SSW of Middlesboro, Kentucky",earthquake
2015-05-20T08:28:12.224Z,36.7236,-115.9275,12.1963,0.44,ml,24,115.32,0.047,0.1238,nn,nn00495052,2015-05-21T02:15:49.950Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T08:26:56.000Z,68.0553,-147.0275,6.8,1.4,ml,,,,0.58,ak,ak11609837,2015-05-28T17:42:57.055Z,"62km W of Arctic Village, Alaska",earthquake
2015-05-20T08:26:47.000Z,59.4831,-152.0081,56.6,1.3,ml,,,,0.3,ak,ak11609836,2015-05-28T17:42:56.222Z,"31km SW of Homer, Alaska",earthquake
2015-05-20T08:13:59.880Z,33.3725,-116.3776667,12.934,0.7,ml,26,166,0.1092,0.16,ci,ci37165527,2015-05-20T14:08:43.105Z,"13km N of Borrego Springs, California",earthquake
2015-05-20T08:08:32.755Z,38.5058,-118.532,5.172,0.12,ml,3,171.7,0.123,0.0658,nn,nn00495140,2015-05-20T21:43:51.118Z,"8km ESE of Hawthorne, Nevada",earthquake
2015-05-20T08:06:14.990Z,38.7691667,-122.6913333,1.95,0.66,md,17,106,0.00629,0.1,nc,nc72452301,2015-05-21T18:16:44.290Z,"5km E of The Geysers, California",earthquake
2015-05-20T07:48:37.310Z,38.8461667,-122.8253333,1.71,0.32,md,24,58,0.008621,0.12,nc,nc72452291,2015-05-21T21:52:46.172Z,"9km WNW of Cobb, California",earthquake
2015-05-20T07:43:27.100Z,18.7833,-67.2512,10,2.5,Md,10,259.2,0.34135981,0.1,pr,pr15140003,2015-05-20T15:46:04.577Z,"36km NNW of San Antonio, Puerto Rico",earthquake
2015-05-20T07:38:08.320Z,36.6531667,-120.8433333,3.82,1.2,md,23,123,0.04173,0.05,nc,nc72452286,2015-05-20T22:44:05.638Z,"38km SSW of South Dos Palos, California",earthquake
2015-05-20T07:36:09.000Z,62.7571,-150.8154,83,1,ml,,,,0.42,ak,ak11602431,2015-05-28T17:41:13.168Z,"60km NW of Talkeetna, Alaska",earthquake
2015-05-20T07:29:16.610Z,33.3648333,-116.3646667,14.38,0.43,ml,17,207,0.1059,0.18,ci,ci37165519,2015-05-20T14:08:37.340Z,"12km N of Borrego Springs, California",earthquake
2015-05-20T07:18:21.560Z,33.3753333,-116.4021667,11.814,0.99,ml,38,107,0.1076,0.21,ci,ci37165511,2015-05-23T22:18:59.550Z,"14km N of Borrego Springs, California",earthquake
2015-05-20T07:17:31.000Z,60.5127,-151.1073,23.4,1,ml,,,,0.47,ak,ak11609834,2015-05-28T17:42:55.295Z,"2km SSW of Ridgeway, Alaska",earthquake
2015-05-20T07:16:59.199Z,36.7399,-115.9193,11.527,-0.19,ml,10,211.28,0.054,0.1202,nn,nn00495416,2015-05-22T02:04:10.516Z,"59km N of Pahrump, Nevada",earthquake
2015-05-20T07:16:29.000Z,61.1523,-149.8114,38.7,1,ml,,,,0.41,ak,ak11602426,2015-05-28T17:41:18.594Z,"8km SSE of Anchorage, Alaska",earthquake
2015-05-20T07:15:31.000Z,62.4435,-148.0477,43.9,0.7,ml,,,,0.18,ak,ak11602427,2015-05-28T17:42:29.970Z,"83km NNE of Sutton-Alpine, Alaska",earthquake
2015-05-20T07:14:24.910Z,38.0818333,-118.8371667,7.68,1.67,md,31,105,0.05366,0.07,nc,nc72452281,2015-05-21T23:44:49.297Z,"39km ESE of Bridgeport, California",earthquake
2015-05-20T07:14:10.090Z,33.3726667,-116.4045,11.374,1.16,ml,43,54,0.1047,0.23,ci,ci37165503,2015-05-23T22:19:04.580Z,"13km NNW of Borrego Springs, California",earthquake
2015-05-20T07:12:13.990Z,37.3824,-114.9671,5.2917,0.68,ml,10,254.71,0.071,0.1487,nn,nn00495412,2015-05-22T01:51:16.936Z,"17km E of Alamo, Nevada",earthquake
2015-05-20T07:11:00.315Z,38.0811,-118.8544,11.866,0.82,ml,6,142.87,0.061,0.2296,nn,nn00495410,2015-05-22T01:41:51.902Z,"38km ESE of Bridgeport, California",earthquake
2015-05-20T07:03:19.000Z,61.935,-150.4802,14.1,0.8,ml,,,,0.59,ak,ak11609831,2015-05-28T17:42:54.235Z,"31km NW of Willow, Alaska",earthquake
2015-05-20T07:01:45.710Z,32.5788333,-117.2463333,15.735,1.76,ml,16,248,0.1761,0.16,ci,ci37165487,2015-05-20T14:08:59.204Z,"12km W of Imperial Beach, California",earthquake
2015-05-20T07:01:35.710Z,38.8091667,-122.7701667,2.49,0.17,md,10,86,0.009178,0.02,nc,nc72452276,2015-05-21T05:07:37.010Z,"3km NNW of The Geysers, California",earthquake
2015-05-20T07:00:12.000Z,60.3858,-150.9553,47.7,1.2,ml,,,,0.18,ak,ak11602425,2015-05-28T17:40:55.791Z,"12km SSE of Soldotna, Alaska",earthquake
2015-05-20T06:51:19.030Z,38.8083344,-122.7714996,2.22,1.14,md,17,89,0.008699,0.02,nc,nc72452271,2015-05-20T07:23:04.456Z,"3km NNW of The Geysers, California",earthquake
2015-05-20T06:43:27.680Z,32.5586667,-115.2695,25.34,1.83,ml,17,85,0.142,0.27,ci,ci37165479,2015-05-20T15:20:16.705Z,"8km E of Puebla, B.C., Mexico",earthquake
2015-05-20T06:38:39.000Z,61.8241,-151.0678,65.5,1.3,ml,,,,0.22,ak,ak11602423,2015-05-28T17:40:18.602Z,"55km W of Willow, Alaska",earthquake
2015-05-20T06:23:56.000Z,44.6806,-111.8668,9.2,1.8,mc,29,53.9999956800003,0.150917,0.11,mb,mb15289020,2015-05-20T21:43:46.019Z,"57km E of Lima, Montana",earthquake
2015-05-20T06:17:01.370Z,32.5206667,-115.2583333,25.75,1.76,ml,21,116,0.1083,0.27,ci,ci37165471,2015-05-21T22:38:10.941Z,"10km ESE of Puebla, B.C., MX",earthquake
2015-05-20T06:12:30.000Z,60.2615,-152.2056,88,1.2,ml,,,,0.28,ak,ak11609828,2015-05-28T17:42:53.157Z,"38km SE of Redoubt Volcano, Alaska",earthquake
2015-05-20T06:12:17.050Z,40.8846667,-123.4785,25.61,2.34,md,35,52,0.1929,0.09,nc,nc72452261,2015-05-20T21:38:06.107Z,"14km ESE of Willow Creek, California",earthquake
2015-05-20T05:58:19.510Z,33.6006667,-116.818,9.778,0.54,ml,20,57,0.0384,0.13,ci,ci37165463,2015-05-20T14:09:02.883Z,"14km WNW of Anza, California",earthquake
2015-05-20T05:57:06.000Z,63.5673,-150.7213,10.1,0.9,ml,,,,0.76,ak,ak11602419,2015-05-28T17:40:17.303Z,"90km WNW of Cantwell, Alaska",earthquake
2015-05-20T05:53:56.900Z,18.5205,-65.6549,88,2.3,Md,4,306,0.3117154,0.2,pr,pr15140002,2015-05-20T07:29:24.587Z,"17km NNE of Luquillo, Puerto Rico",earthquake
2015-05-20T05:51:13.538Z,38.0798,-118.8705,7.0464,0.76,ml,6,173.56,0.073,0.0772,nn,nn00495408,2015-05-22T01:32:26.901Z,"37km ESE of Bridgeport, California",earthquake
2015-05-20T05:46:07.360Z,41.0908333,-110.7891667,14.3,1.58,ml,21,166,0.254,0.2,uu,uu60111252,2015-05-20T20:59:09.570Z,"24km SE of Evanston, Wyoming",earthquake
2015-05-20T05:45:26.000Z,68.4033,-144.4589,21.1,1.5,ml,,,,1.07,ak,ak11609826,2015-05-28T17:42:51.320Z,"54km NE of Arctic Village, Alaska",earthquake
2015-05-20T05:43:47.660Z,38.7983322,-122.796669,0.64,0.84,md,16,68,0.008558,0.04,nc,nc72452256,2015-05-20T05:45:23.810Z,"4km NW of The Geysers, California",earthquake
2015-05-20T05:40:25.000Z,61.5487,-147.5142,27.4,1,ml,,,,0.52,ak,ak11602417,2015-05-28T17:41:17.607Z,"75km ESE of Sutton-Alpine, Alaska",earthquake
2015-05-20T05:34:52.280Z,35.9986667,-117.8741667,4.18,0,ml,12,66,0.01598,0.16,ci,ci37165455,2015-05-20T15:54:37.421Z,"8km NNE of Little Lake, California",earthquake
2015-05-20T05:31:58.490Z,39.1924,-120.451,7.0526,0.12,ml,7,237.16,0.189,0.101,nn,nn00495407,2015-05-22T01:26:10.882Z,"25km W of Sunnyside-Tahoe City, California",earthquake
2015-05-20T05:31:06.032Z,36.7184,-115.9266,11.7771,-0.25,ml,6,212.93,0.048,0.1156,nn,nn00495406,2015-05-22T01:19:50.714Z,"56km N of Pahrump, Nevada",earthquake
2015-05-20T05:29:23.407Z,36.7264,-115.9205,12.4475,0.83,ml,27,116.65,0.052,0.1069,nn,nn00495046,2015-05-20T21:28:54.468Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T05:29:23.110Z,38.8353348,-122.7985001,2.71,1.09,md,19,62,0.007071,0.03,nc,nc72452251,2015-05-20T05:30:57.710Z,"6km WNW of Cobb, California",earthquake
2015-05-20T05:24:32.400Z,18.9526,-65.1829,19,3.2,Md,17,208.8,0.63600722,0.34,pr,pr15140001,2015-05-20T13:27:29.264Z,"72km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-20T05:22:49.600Z,18.964,-65.2447,13,2.9,Md,8,241.2,0.65397353,0.17,pr,pr15140000,2015-05-20T13:25:32.742Z,"73km N of Culebra, Puerto Rico",earthquake
2015-05-20T05:22:01.000Z,61.222,-152.4879,135.9,1.8,ml,,,,0.54,ak,ak11602412,2015-05-28T17:41:12.323Z,"83km N of Redoubt Volcano, Alaska",earthquake
2015-05-20T05:16:13.000Z,60.1415,-141.5203,0,1,ml,,,,0.3,ak,ak11602411,2015-05-28T17:42:29.195Z,"51km E of Cape Yakataga, Alaska",earthquake
2015-05-20T05:09:10.450Z,37.4696667,-118.7948333,4.59,1.02,md,19,132,0.1232,0.04,nc,nc72452246,2015-05-20T16:50:19.860Z,"25km SE of Mammoth Lakes, California",earthquake
2015-05-20T05:09:06.480Z,32.9088333,-116.2811667,3.07,0.89,ml,15,86,0.02529,0.25,ci,ci37165447,2015-05-20T15:07:32.955Z,"25km ENE of Pine Valley, California",earthquake
2015-05-20T05:04:48.000Z,63.6534,-150.041,7,0.3,ml,,,,0.75,ak,ak11602408,2015-05-28T17:40:54.320Z,"57km WSW of Healy, Alaska",earthquake
2015-05-20T04:50:12.400Z,36.4206667,-117.8885,5.33,1.28,ml,24,110,0.1467,0.24,ci,ci37165439,2015-05-21T01:33:00.840Z,"19km NE of Olancha, California",earthquake
2015-05-20T04:30:45.570Z,35.8566667,-117.6751667,4.51,0.11,ml,12,85,0.07516,0.14,ci,ci37165431,2015-05-20T15:51:17.405Z,"23km ESE of Little Lake, California",earthquake
2015-05-20T04:30:08.980Z,38.8195,-122.8191681,2.96,0.69,md,10,87,0.008099,0.02,nc,nc72452236,2015-05-20T04:31:43.230Z,"7km NW of The Geysers, California",earthquake
2015-05-20T04:27:55.598Z,36.7394,-115.9102,11.6888,0.76,ml,7,216.93,0.061,0.1266,nn,nn00495385,2015-05-21T23:07:10.469Z,"59km N of Pahrump, Nevada",earthquake
2015-05-20T04:24:27.210Z,35.6566667,-121.0178333,6.48,0.67,md,23,55,0.02523,0.09,nc,nc72452231,2015-05-21T03:05:10.320Z,"11km NNE of Cambria, California",earthquake
2015-05-20T04:20:36.000Z,58.8225,-137.4372,12.4,1.2,ml,,,,0.76,ak,ak11609821,2015-05-28T17:42:27.786Z,"108km WNW of Gustavus, Alaska",earthquake
2015-05-20T04:17:39.120Z,44.5856667,-110.4296667,1.56,0.97,md,4,195,0.029,0.08,uu,uu60008315,2015-05-20T16:17:57.100Z,"34km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-05-20T04:17:10.640Z,44.5883333,-110.3773333,3.74,0.95,md,11,101,0.028,0.13,uu,uu60111247,2015-05-20T16:19:31.990Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-05-20T04:11:43.000Z,51.5223,-176.8408,42.2,2,ml,,,,0.38,ak,ak11609820,2015-05-28T17:42:50.213Z,"41km SSW of Adak, Alaska",earthquake
2015-05-20T04:08:47.000Z,63.1146,-150.4307,106.6,1,ml,,,,0.38,ak,ak11609819,2015-05-28T17:42:49.337Z,"80km WSW of Cantwell, Alaska",earthquake
2015-05-20T04:02:50.000Z,62.7915,-148.954,71.3,0.7,ml,,,,0.33,ak,ak11609818,2015-05-28T17:42:48.193Z,"66km S of Cantwell, Alaska",earthquake
2015-05-20T03:56:48.475Z,36.7379,-115.9171,11.1599,0.9,ml,9,213.15,0.056,0.1471,nn,nn00495379,2015-05-21T22:57:41.672Z,"59km N of Pahrump, Nevada",earthquake
2015-05-20T03:53:49.586Z,36.7252,-115.9414,11.0725,-0.03,ml,15,199.1,0.036,0.1397,nn,nn00495378,2015-05-21T22:51:15.763Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T03:50:22.970Z,35.7913333,-121.1218333,6.22,1.47,md,38,61,0.0414,0.07,nc,nc72452226,2015-05-20T21:18:04.401Z,"17km NNE of San Simeon, California",earthquake
2015-05-20T03:49:36.470Z,33.6981667,-116.7998333,17.23,0.93,ml,40,57,0.07258,0.15,ci,ci37165415,2015-05-20T14:57:50.328Z,"9km WSW of Idyllwild, California",earthquake
2015-05-20T03:36:30.310Z,36.7427,-115.9543,10.85,-0.02,ml,10,194.7,0.033,,nn,nn00495041,2015-05-20T03:37:50.856Z,"59km N of Pahrump, Nevada",earthquake
2015-05-20T03:33:56.814Z,36.7216,-115.9286,12.0349,0.71,ml,25,114.94,0.046,0.1076,nn,nn00495040,2015-05-21T01:56:24.597Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T03:31:51.143Z,36.737,-115.9262,11.8291,-0.24,ml,8,207.52,0.048,0.1228,nn,nn00495361,2015-05-21T22:05:06.038Z,"58km N of Pahrump, Nevada",earthquake
2015-05-20T03:31:42.330Z,38.6624,70.1553,11.24,5.5,mb,,25,0.359,0.97,us,us10002aq2,2015-06-09T14:58:35.000Z,"28km ESE of Roghun, Tajikistan",earthquake
2015-05-20T03:31:24.255Z,36.7312,-115.9328,11.7659,0.7,ml,17,115.25,0.042,0.0868,nn,nn00495357,2015-05-21T21:58:34.827Z,"58km N of Pahrump, Nevada",earthquake
2015-05-20T03:30:31.863Z,36.7236,-115.9228,12.3617,1.75,ml,31,64.1,0.051,0.1343,nn,nn00495039,2015-05-21T02:35:02.291Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T03:29:02.196Z,36.7242,-115.9233,12.0453,-0.16,ml,12,213.24,0.05,0.113,nn,nn00495347,2015-05-21T21:36:15.694Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T03:28:35.510Z,35.9805,-120.5458333,6.27,0.35,md,17,76,0.02376,0.04,nc,nc72452216,2015-05-21T04:02:26.120Z,"24km SW of Coalinga, California",earthquake
2015-05-20T03:24:30.209Z,36.725,-115.9362,11.6009,-0.3,ml,13,203.32,0.04,0.1043,nn,nn00495037,2015-05-20T23:49:49.010Z,"57km N of Pahrump, Nevada",earthquake
2015-05-20T03:18:29.940Z,36.5533,-99.0138,5,2.2,mb_lg,,135,0.173,0.48,us,us10002aq4,2015-05-20T03:46:43.481Z,"21km NE of Mooreland, Oklahoma",earthquake
2015-05-20T03:16:47.850Z,37.1188333,-119.8353333,15.13,1.82,md,7,196,0.1625,0.1,nc,nc72452211,2015-05-29T02:14:27.850Z,"9km SW of Yosemite Lakes, California",earthquake
2015-05-20T03:14:32.510Z,38.8354988,-122.8583298,1.83,0.81,md,11,84,0.008023,0.01,nc,nc72452206,2015-05-20T03:16:07.700Z,"10km NW of The Geysers, California",earthquake
2015-05-20T03:13:15.000Z,60.0938,-151.8578,57.7,1.7,ml,,,,0.4,ak,ak11602363,2015-05-28T17:40:20.852Z,"35km N of Anchor Point, Alaska",earthquake
2015-05-20T03:10:16.917Z,39.4143,-119.8927,7.3525,0.32,ml,13,98.93,0.082,0.1118,nn,nn00495329,2015-05-21T21:07:09.342Z,"11km SSE of Mogul, Nevada",earthquake
2015-05-20T03:03:30.439Z,36.7334,-115.9066,12.07,0.09,ml,17,220.91,0.064,0.1536,nn,nn00495239,2015-05-21T12:42:33.225Z,"58km N of Pahrump, Nevada",earthquake
2015-05-20T03:02:30.200Z,38.8359985,-122.8573303,1.9,0.54,md,15,60,0.00968,0.02,nc,nc72452201,2015-05-20T03:04:07.590Z,"10km NW of The Geysers, California",earthquake
2015-05-20T02:57:28.810Z,36.736,-115.9117,11.8234,0.58,ml,21,119.03,0.06,0.1549,nn,nn00495034,2015-05-21T12:36:01.927Z,"58km N of Pahrump, Nevada",earthquake
